timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.current, pcie.link.width.current
2026/04/01 20:57:26.470, 248.31 W, 100 %, 79 %, 19691 MiB, 3, 16
2026/04/01 20:57:26.570, 248.31 W, 100 %, 79 %, 19691 MiB, 3, 16
2026/04/01 20:57:26.670, 248.31 W, 100 %, 79 %, 19691 MiB, 3, 16
2026/04/01 20:57:26.770, 163.13 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:26.871, 163.13 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:26.971, 163.13 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:27.071, 163.13 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:27.171, 163.13 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:27.272, 163.13 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:27.372, 163.13 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:27.472, 163.13 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:27.572, 163.13 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:27.673, 163.13 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:27.773, 128.48 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:27.873, 128.48 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:27.974, 128.48 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:28.074, 128.48 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:28.174, 128.48 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:28.274, 128.48 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:28.375, 128.48 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:28.475, 128.48 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:28.575, 128.48 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:28.675, 128.48 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:28.776, 118.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:28.876, 118.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:28.976, 118.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:29.077, 118.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:29.177, 118.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:29.277, 118.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:29.377, 118.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:29.478, 118.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:29.578, 118.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:29.678, 118.65 W, 0 %, 0 %, 19691 MiB, 3, 16
