timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.current, pcie.link.width.current
2026/04/01 21:54:11.611, 210.96 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:11.711, 210.96 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:11.812, 210.96 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:11.912, 210.96 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:12.012, 160.55 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:12.112, 160.55 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:12.213, 160.55 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:12.313, 160.55 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:12.413, 160.55 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:12.513, 160.55 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:12.614, 160.55 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:12.714, 160.55 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:12.814, 160.55 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:12.915, 160.55 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:13.015, 131.27 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:13.115, 131.27 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:13.215, 131.27 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:13.316, 131.27 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:13.416, 131.27 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:13.516, 131.27 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:13.616, 131.27 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:13.717, 131.27 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:13.817, 131.27 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:13.917, 131.27 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:14.017, 120.88 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:14.118, 120.88 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:14.218, 120.88 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:14.318, 120.88 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:14.419, 120.88 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:14.519, 120.88 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:14.619, 120.88 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:14.719, 120.88 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:14.820, 120.88 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:14.920, 120.88 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:15.020, 110.94 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:15.120, 110.94 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:15.221, 110.94 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:15.321, 110.94 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:15.421, 110.94 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:15.521, 110.94 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:15.622, 110.94 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:15.722, 110.94 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:15.822, 110.94 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:15.922, 110.94 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:16.023, 111.20 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:16.123, 111.20 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:16.223, 111.20 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:16.323, 111.20 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:16.423, 111.20 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:16.523, 140.25 W, 60 %, 33 %, 20645 MiB, 3, 16
2026/04/01 21:54:16.624, 140.25 W, 60 %, 33 %, 20645 MiB, 3, 16
2026/04/01 21:54:16.724, 140.25 W, 60 %, 33 %, 20645 MiB, 3, 16
2026/04/01 21:54:16.824, 140.25 W, 60 %, 33 %, 20645 MiB, 3, 16
2026/04/01 21:54:16.924, 140.25 W, 60 %, 33 %, 20645 MiB, 3, 16
2026/04/01 21:54:17.024, 231.11 W, 60 %, 33 %, 20645 MiB, 3, 16
2026/04/01 21:54:17.124, 231.11 W, 60 %, 33 %, 20645 MiB, 3, 16
2026/04/01 21:54:17.224, 231.11 W, 60 %, 33 %, 20645 MiB, 3, 16
2026/04/01 21:54:17.325, 231.11 W, 60 %, 33 %, 20645 MiB, 3, 16
2026/04/01 21:54:17.425, 231.11 W, 60 %, 33 %, 20645 MiB, 3, 16
2026/04/01 21:54:17.525, 308.89 W, 80 %, 35 %, 20645 MiB, 3, 16
2026/04/01 21:54:17.625, 308.89 W, 80 %, 35 %, 20645 MiB, 3, 16
2026/04/01 21:54:17.725, 308.89 W, 80 %, 35 %, 20645 MiB, 3, 16
2026/04/01 21:54:17.825, 308.89 W, 80 %, 35 %, 20645 MiB, 3, 16
2026/04/01 21:54:17.925, 308.89 W, 80 %, 35 %, 20645 MiB, 3, 16
2026/04/01 21:54:18.025, 315.84 W, 80 %, 35 %, 20645 MiB, 3, 16
2026/04/01 21:54:18.126, 315.84 W, 80 %, 35 %, 20645 MiB, 3, 16
2026/04/01 21:54:18.226, 315.84 W, 80 %, 35 %, 20645 MiB, 3, 16
2026/04/01 21:54:18.326, 315.84 W, 80 %, 35 %, 20645 MiB, 3, 16
2026/04/01 21:54:18.426, 315.84 W, 80 %, 35 %, 20645 MiB, 3, 16
2026/04/01 21:54:18.526, 312.25 W, 84 %, 44 %, 20645 MiB, 3, 16
2026/04/01 21:54:18.626, 312.25 W, 84 %, 44 %, 20645 MiB, 3, 16
2026/04/01 21:54:18.726, 312.25 W, 84 %, 44 %, 20645 MiB, 3, 16
2026/04/01 21:54:18.827, 312.25 W, 84 %, 44 %, 20645 MiB, 3, 16
2026/04/01 21:54:18.927, 312.25 W, 84 %, 44 %, 20645 MiB, 3, 16
2026/04/01 21:54:19.027, 307.12 W, 84 %, 44 %, 20645 MiB, 3, 16
2026/04/01 21:54:19.127, 307.12 W, 84 %, 44 %, 20645 MiB, 3, 16
2026/04/01 21:54:19.227, 307.12 W, 84 %, 44 %, 20645 MiB, 3, 16
2026/04/01 21:54:19.327, 307.12 W, 84 %, 44 %, 20645 MiB, 3, 16
2026/04/01 21:54:19.427, 307.12 W, 84 %, 44 %, 20645 MiB, 3, 16
2026/04/01 21:54:19.528, 319.51 W, 100 %, 80 %, 20645 MiB, 3, 16
2026/04/01 21:54:19.628, 319.51 W, 100 %, 80 %, 20645 MiB, 3, 16
2026/04/01 21:54:19.728, 319.51 W, 100 %, 80 %, 20645 MiB, 3, 16
2026/04/01 21:54:19.828, 319.51 W, 100 %, 80 %, 20645 MiB, 3, 16
2026/04/01 21:54:19.928, 319.51 W, 100 %, 80 %, 20645 MiB, 3, 16
2026/04/01 21:54:20.029, 276.06 W, 100 %, 80 %, 20645 MiB, 3, 16
2026/04/01 21:54:20.129, 276.06 W, 100 %, 80 %, 20645 MiB, 3, 16
2026/04/01 21:54:20.229, 276.06 W, 100 %, 80 %, 20645 MiB, 3, 16
2026/04/01 21:54:20.329, 276.06 W, 100 %, 80 %, 20645 MiB, 3, 16
2026/04/01 21:54:20.430, 276.06 W, 100 %, 80 %, 20645 MiB, 3, 16
2026/04/01 21:54:20.530, 192.93 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:20.630, 192.93 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:20.731, 192.93 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:20.831, 192.93 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:20.931, 192.93 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:21.031, 158.09 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:21.132, 158.09 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:21.232, 158.09 W, 0 %, 0 %, 20645 MiB, 3, 16
